No,Tanggal,Hari,Bulan,Kuartal,Tahun,Supervisor_ID,Jenis_Insiden,Near_Miss,First_Aid,Medical_Treatment,LTI,Fatality,Hari_Hilang_Kerja,Property_Damage,Jumlah_Tenaga_Kerja,Jam_Kerja,Tindakan_Korektif,Status_Tindakan,Lokasi_Spesifik,Catatan,Insiden_Tercatat,TRIR,LTIR,Severity_Rate,Hari_dalam_Minggu,day_sin,day_cos,month_sin,month_cos,jam_per_pekerja,is_musim_hujan,is_cuaca_buruk,night_shift_bin,night_cuaca_buruk,Area_Kerja_Hauling Road,Area_Kerja_Office Area,Area_Kerja_Pit-A,Area_Kerja_Pit-B,Area_Kerja_Pit-C,Area_Kerja_ROM,Area_Kerja_Stockpile,Area_Kerja_Unknown,Area_Kerja_Workshop,Jenis_Pekerjaan_Blasting,Jenis_Pekerjaan_Dozing,Jenis_Pekerjaan_Drilling,Jenis_Pekerjaan_Fueling,Jenis_Pekerjaan_Grading,Jenis_Pekerjaan_Hauling,Jenis_Pekerjaan_Loading,Jenis_Pekerjaan_Maintenance,Jenis_Pekerjaan_Pengawasan,Jenis_Pekerjaan_Pumping,Jenis_Pekerjaan_Survei,Penyebab_Utama_Desain/Engineering,Penyebab_Utama_Faktor Eksternal,Penyebab_Utama_Housekeeping Buruk,Penyebab_Utama_Human Error,Penyebab_Utama_Kelelahan Pekerja,Penyebab_Utama_Komunikasi Buruk,Penyebab_Utama_Kondisi Cuaca Buruk,Penyebab_Utama_Peralatan Rusak,Penyebab_Utama_Prosedur Tidak Diikuti,Shift_Shift 2,Kondisi_Cuaca_Berkabut,Kondisi_Cuaca_Cerah,Kondisi_Cuaca_Hujan Lebat,Kondisi_Cuaca_Hujan Ringan
1975,2023-03-22,Wednesday,3.0,Q1,2023,SPV-016,First Aid,0,1,0,0,0,0,0,26,267.3,Revisi Prosedur,Selesai,Pit-B-Blok02,,1,3741.114852225963,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,10.28076923076923,1,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1976,2024-05-28,Tuesday,5.0,Q2,2024,SPV-012,Near Miss,1,0,0,0,0,0,0,11,307.6,Revisi Prosedur,Selesai,Pit-C-Blok05,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,27.963636363636365,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1977,2024-01-25,Thursday,1.0,Q1,2024,SPV-018,Medical Treatment,0,0,1,1,0,8,0,0,123.5,Perbaikan Alat,Selesai,Pit-A-Blok04,Investigasi selesai,2,16194.331983805669,8097.165991902834,64777.327935222675,3.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,123.5,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1978,2023-12-22,Friday,12.0,Q4,2023,SPV-003,First Aid,0,1,0,0,0,0,0,17,216.4,Revisi Prosedur,Overdue,Pit-B-Blok03,,1,4621.072088724584,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,12.729411764705883,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1979,2023-03-25,Saturday,3.0,Q1,2023,SPV-014,First Aid,0,1,0,0,0,0,0,17,206.0,Penggantian APD,Selesai,Pit-A-Blok01,Sudah dilaporkan ke HSE Manager,1,4854.368932038835,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,12.117647058823529,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1980,2024-03-23,Saturday,3.0,Q1,2024,SPV-010,Medical Treatment,0,0,1,0,0,0,0,16,166.2,Penggantian APD,Selesai,Worksh-Blok03,,1,6016.84717208183,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,10.3875,1,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1981,2024-04-17,Wednesday,4.0,Q2,2024,SPV-006,Property Damage,0,0,0,0,0,0,1,22,240.0,Perbaikan Desain,Belum Dimulai,Worksh-Blok03,,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,10.909090909090908,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1982,2024-09-15,Sunday,9.0,Q3,2024,SPV-008,Near Miss,1,0,0,0,0,0,0,44,571.0,Investigasi Lanjut,Belum Dimulai,Worksh-Blok01,,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,12.977272727272727,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1983,2022-05-25,Wednesday,5.0,Q2,2022,SPV-002,Medical Treatment,0,0,1,0,0,0,0,36,378.8,Investigasi Lanjut,Selesai,Pit-A-Blok03,Investigasi selesai,1,2639.9155227032734,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,10.522222222222222,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1984,2022-08-02,Tuesday,8.0,Q3,2022,SPV-014,Near Miss,1,0,0,0,0,0,0,8,90.5,Pelatihan Ulang,Selesai,Pit-C-Blok02,Menunggu spare part,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,11.3125,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1985,2022-04-07,Thursday,4.0,Q2,2022,SPV-015,Medical Treatment,0,0,1,0,0,0,0,33,351.8,Penggantian APD,Dalam Proses,Pit-A-Blok03,,1,2842.5241614553725,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,10.66060606060606,1,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1986,2022-09-20,Tuesday,9.0,Q3,2022,SPV-015,First Aid,0,1,0,0,0,0,0,40,506.2,Perbaikan Desain,Selesai,Pit-B-Blok03,,1,1975.5037534571316,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,12.655,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1987,2023-09-12,Tuesday,9.0,Q3,2023,SPV-012,Lost Time Injury,0,0,0,1,0,4,0,26,271.4,Pelatihan Ulang,Selesai,Office-Blok04,Perlu tindak lanjut,1,3684.5983787767136,3684.5983787767136,14738.393515106854,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,10.438461538461537,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1988,2024-08-26,Monday,8.0,Q3,2024,SPV-017,Property Damage,0,0,0,0,0,0,1,42,471.8,Investigasi Lanjut,Selesai,Stockp-Blok02,Menunggu spare part,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,11.233333333333334,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1989,2023-08-03,Thursday,8.0,Q3,2023,SPV-020,Near Miss,1,0,0,0,0,0,0,11,117.4,Pelatihan Ulang,Dalam Proses,Pit-C-Blok01,,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,10.672727272727274,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1990,2022-08-07,Sunday,8.0,Q3,2022,SPV-016,First Aid,0,1,0,0,0,0,0,22,247.3,Briefing Safety,Selesai,Pit-B-Blok03,Sudah dilaporkan ke HSE Manager,1,4043.671653861706,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,11.240909090909092,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1991,2024-06-08,Saturday,6.0,Q2,2024,SPV-002,Medical Treatment,0,0,1,0,0,0,0,17,213.2,Revisi Prosedur,Belum Dimulai,Pit-B-Blok01,,1,4690.431519699812,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,12.541176470588235,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1992,2024-08-27,Tuesday,8.0,Q3,2024,SPV-004,Near Miss,1,0,0,0,0,0,0,31,312.8,Briefing Safety,Dalam Proses,Pit-A-Blok03,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,10.09032258064516,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1993,2022-09-02,Friday,9.0,Q3,2022,SPV-008,First Aid,0,1,0,0,0,0,0,16,160.5,Investigasi Lanjut,Selesai,ROM (R-Blok04,Perlu tindak lanjut,1,6230.529595015576,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,10.03125,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
1994,2023-08-23,Wednesday,8.0,Q3,2023,SPV-020,Near Miss,1,0,0,0,0,0,0,29,312.5,Revisi Prosedur,Selesai,Pit-B-Blok02,,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,10.775862068965518,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1995,2024-05-21,Tuesday,5.0,Q2,2024,SPV-010,Near Miss,1,0,0,0,0,0,0,17,208.5,Pelatihan Ulang,Selesai,Pit-B-Blok03,Menunggu spare part,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,12.264705882352942,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1996,2024-01-14,Sunday,1.0,Q1,2024,SPV-003,First Aid,0,1,0,0,0,0,0,19,227.5,Pelatihan Ulang,Selesai,Office-Blok05,Investigasi selesai,1,4395.604395604396,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,11.973684210526315,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1997,2023-08-02,Wednesday,8.0,Q3,2023,SPV-001,First Aid,0,1,0,0,0,0,0,43,511.8,Perbaikan Desain,Selesai,ROM (R-Blok04,Investigasi selesai,1,1953.8882375928097,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,11.902325581395349,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1998,2023-03-15,Wednesday,3.0,Q1,2023,SPV-014,Medical Treatment,0,0,1,0,0,0,0,32,422.5,Perbaikan Desain,Selesai,Pit-B-Blok02,,1,2366.8639053254437,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,13.203125,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1999,2024-06-30,Sunday,6.0,Q2,2024,SPV-012,Near Miss,1,0,0,0,0,0,0,43,527.4,Investigasi Lanjut,Belum Dimulai,Pit-C-Blok02,Menunggu spare part,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,12.265116279069767,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2000,2022-01-28,Friday,1.0,Q1,2022,SPV-002,Property Damage,0,0,0,0,0,0,1,17,220.2,Perbaikan Alat,Selesai,Pit-C-Blok01,Perlu tindak lanjut,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,12.952941176470588,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2001,2024-10-12,Saturday,10.0,Q4,2024,SPV-017,Near Miss,1,0,0,0,0,0,0,41,480.5,Investigasi Lanjut,Selesai,Pit-C-Blok04,Perlu tindak lanjut,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,11.71951219512195,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
2002,2022-09-30,Friday,9.0,Q3,2022,SPV-005,Near Miss,1,0,0,0,0,0,0,45,474.8,Investigasi Lanjut,Dalam Proses,Pit-C-Blok05,,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,10.551111111111112,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2003,2022-02-12,Saturday,2.0,Q1,2022,SPV-006,First Aid,0,1,0,0,0,0,0,33,343.7,Briefing Safety,Dalam Proses,Draina-Blok02,Perlu tindak lanjut,1,2909.514111143439,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,10.415151515151514,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2004,2022-09-29,Thursday,9.0,Q3,2022,SPV-006,First Aid,0,1,0,0,0,0,0,16,197.0,Briefing Safety,Belum Dimulai,Pit-A-Blok02,Sudah dilaporkan ke HSE Manager,1,5076.1421319796955,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,12.3125,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005,2024-09-09,Monday,9.0,Q3,2024,SPV-014,Medical Treatment,0,0,1,0,0,0,0,30,380.3,Penggantian APD,Selesai,Pit-B-Blok01,,1,2629.5030239284774,0.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,12.676666666666668,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2006,2024-02-18,Sunday,2.0,Q1,2024,SPV-004,Lost Time Injury,0,0,0,1,0,11,0,11,131.5,Penggantian APD,Overdue,Worksh-Blok01,,1,7604.5627376425855,7604.5627376425855,83650.19011406843,6.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,11.954545454545455,1,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2007,2024-09-25,Wednesday,9.0,Q3,2024,SPV-005,Near Miss,1,0,0,0,0,0,0,34,416.8,Revisi Prosedur,Belum Dimulai,Worksh-Blok02,,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,12.258823529411766,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2008,2022-04-27,Wednesday,4.0,Q2,2022,SPV-020,Near Miss,1,0,0,0,0,0,0,14,138.8,Revisi Prosedur,Selesai,Stockp-Blok04,Perlu tindak lanjut,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,9.914285714285715,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2009,2023-12-01,Friday,12.0,Q4,2023,SPV-002,First Aid,0,1,0,0,0,0,0,21,257.0,Briefing Safety,Dalam Proses,Office-Blok02,,1,3891.0505836575876,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,12.238095238095237,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2010,2024-04-10,Wednesday,4.0,Q2,2024,SPV-007,Medical Treatment,0,0,1,0,0,0,0,37,438.3,Investigasi Lanjut,Selesai,Draina-Blok04,Menunggu spare part,1,2281.5423226100843,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,11.845945945945946,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2011,2022-05-31,Tuesday,5.0,Q2,2022,SPV-004,Near Miss,1,0,0,0,0,0,0,23,226.4,Perbaikan Alat,Selesai,Pit-B-Blok01,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,9.843478260869565,0,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,2024-04-23,Tuesday,4.0,Q2,2024,SPV-013,Near Miss,1,0,0,0,0,0,0,33,398.7,Revisi Prosedur,Selesai,ROM (R-Blok01,Menunggu spare part,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,12.081818181818182,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2013,2023-09-17,Sunday,9.0,Q3,2023,SPV-006,Near Miss,1,0,0,0,0,0,0,29,288.6,Penggantian APD,Belum Dimulai,Pit-A-Blok05,Perlu tindak lanjut,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,9.951724137931036,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2014,2024-03-08,Friday,3.0,Q1,2024,SPV-020,First Aid,0,1,0,0,0,0,0,29,344.1,Perbaikan Desain,Dalam Proses,Pit-C-Blok01,Menunggu spare part,1,2906.1319383900027,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,11.865517241379312,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2015,2023-07-22,Saturday,7.0,Q3,2023,SPV-013,Near Miss,1,0,0,0,0,0,0,38,437.2,Penggantian APD,Selesai,Stockp-Blok02,,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,11.505263157894737,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016,2024-04-14,Sunday,4.0,Q2,2024,SPV-018,Near Miss,1,0,0,0,0,0,0,29,304.5,Revisi Prosedur,Overdue,Office-Blok01,Menunggu spare part,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,10.5,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2017,2022-02-13,Sunday,2.0,Q1,2022,SPV-004,Lost Time Injury,0,0,0,1,0,4,0,13,160.3,Briefing Safety,Selesai,Pit-B-Blok03,,1,6238.303181534622,6238.303181534622,24953.21272613849,6.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,12.330769230769231,1,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2018,2022-12-14,Wednesday,12.0,Q4,2022,SPV-008,First Aid,0,1,0,0,0,0,0,42,470.6,Perbaikan Alat,Dalam Proses,Pit-B-Blok02,,1,2124.9468763280915,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,11.204761904761906,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2019,2023-05-05,Friday,5.0,Q2,2023,SPV-008,Lost Time Injury,0,0,0,1,0,10,0,9,95.1,Perbaikan Alat,Overdue,Pit-A-Blok01,,1,10515.247108307045,10515.247108307045,105152.47108307046,4.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,10.566666666666666,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2020,2024-09-06,Friday,9.0,Q3,2024,SPV-013,First Aid,0,1,0,0,0,0,0,33,430.6,Perbaikan Alat,Dalam Proses,Pit-A-Blok02,,1,2322.3409196470043,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,13.048484848484849,0,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2021,2022-11-04,Friday,11.0,Q4,2022,SPV-014,First Aid,0,1,0,0,0,0,0,23,253.6,Perbaikan Alat,Selesai,Pit-C-Blok01,Perlu tindak lanjut,1,3943.217665615142,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,11.02608695652174,1,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022,2022-02-19,Saturday,2.0,Q1,2022,SPV-010,Medical Treatment,0,0,1,0,0,0,0,40,526.4,Penggantian APD,Dalam Proses,Pit-C-Blok01,Investigasi selesai,1,1899.696048632219,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,13.16,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2023,2024-08-31,Saturday,8.0,Q3,2024,SPV-012,Lost Time Injury,0,0,0,1,0,11,0,45,556.0,Perbaikan Desain,Dalam Proses,Pit-B-Blok01,,1,1798.5611510791366,1798.5611510791366,19784.172661870503,5.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,12.355555555555556,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2024,2024-04-03,Wednesday,4.0,Q2,2024,SPV-017,First Aid,0,1,0,0,0,0,0,17,207.6,Perbaikan Alat,Selesai,Draina-Blok04,,1,4816.9556840077075,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,12.211764705882352,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2025,2024-01-01,Monday,1.0,Q1,2024,SPV-019,First Aid,0,1,0,0,0,0,0,13,146.2,Revisi Prosedur,Selesai,Office-Blok04,Perlu tindak lanjut,1,6839.945280437757,0.0,0.0,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,11.246153846153845,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2026,2022-01-20,Thursday,1.0,Q1,2022,SPV-002,First Aid,0,1,0,0,0,0,0,16,157.1,Perbaikan Desain,Selesai,ROM (R-Blok04,Menunggu spare part,1,6365.372374283896,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,9.81875,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
2027,2023-12-30,Saturday,12.0,Q4,2023,SPV-020,Near Miss,1,0,0,0,0,0,0,43,475.8,Penggantian APD,Dalam Proses,Pit-A-Blok02,Menunggu spare part,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,11.065116279069768,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2028,2022-02-24,Thursday,2.0,Q1,2022,SPV-011,Near Miss,1,0,0,0,0,0,0,34,405.7,Revisi Prosedur,Selesai,Pit-C-Blok05,Investigasi selesai,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,11.93235294117647,1,1,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2029,2022-03-27,Sunday,3.0,Q1,2022,SPV-009,Lost Time Injury,0,0,0,1,0,11,0,26,310.5,Perbaikan Desain,Selesai,Pit-C-Blok04,Perlu tindak lanjut,1,3220.6119162640903,3220.6119162640903,35426.731078904995,6.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,11.942307692307692,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2030,2023-08-18,Friday,8.0,Q3,2023,SPV-018,Near Miss,1,0,0,0,0,0,0,34,376.4,Pelatihan Ulang,Selesai,Pit-C-Blok04,Perlu tindak lanjut,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,11.070588235294117,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
